id,assignment_id,question_id,attempt,replay_path,partial,console_log,network_log,recorded_from,recorded_to,created_at
89307f04-cbde-4ed6-8d28-2edf8cf013c1,f0359249-9019-4628-a01c-83ed6c628f36,4332f73d-91ac-4d51-b84d-967035b65dd7,0,/var/evidence/f0359249-9019-4628-a01c-83ed6c628f36/4332f73d-91ac-4d51-b84d-967035b65dd7/0.rrweb,f,[],"[{""ms"": 23, ""url"": ""/api/portal/questionnaires/f0359249-9019-4628-a01c-83ed6c628f36/answer"", ""status"": 200}]",2026-05-24 04:30:52.591596+00,2026-05-24 04:30:52.596289+00,2026-05-24 04:30:52.591596+00
74664613-240b-4290-bcd0-a1474ab47a83,f0359249-9019-4628-a01c-83ed6c628f36,4dc3ccd6-a55a-42e9-b15b-86ccc6c73624,0,/var/evidence/f0359249-9019-4628-a01c-83ed6c628f36/4dc3ccd6-a55a-42e9-b15b-86ccc6c73624/0.rrweb,f,[],"[{""ms"": 27, ""url"": ""/api/portal/questionnaires/f0359249-9019-4628-a01c-83ed6c628f36/answer"", ""status"": 200}]",2026-05-24 04:30:52.822849+00,2026-05-24 04:30:52.831269+00,2026-05-24 04:30:52.822849+00
9827b67d-a13c-4b85-94a5-c881657f4020,f0359249-9019-4628-a01c-83ed6c628f36,ffc340e2-eeef-4d09-babd-55d39b5b223b,0,/var/evidence/f0359249-9019-4628-a01c-83ed6c628f36/ffc340e2-eeef-4d09-babd-55d39b5b223b/0.rrweb,f,[],"[{""ms"": 26, ""url"": ""/api/portal/questionnaires/f0359249-9019-4628-a01c-83ed6c628f36/answer"", ""status"": 200}]",2026-05-24 04:30:53.048722+00,2026-05-24 04:30:53.057009+00,2026-05-24 04:30:53.048722+00
e00f8702-c00f-4713-bca3-57f06dfe84ff,f0359249-9019-4628-a01c-83ed6c628f36,504c676e-680c-4d50-a578-0db30d7a7018,0,/var/evidence/f0359249-9019-4628-a01c-83ed6c628f36/504c676e-680c-4d50-a578-0db30d7a7018/0.rrweb,f,[],"[{""ms"": 28, ""url"": ""/api/portal/questionnaires/f0359249-9019-4628-a01c-83ed6c628f36/answer"", ""status"": 200}]",2026-05-24 04:30:53.243466+00,2026-05-24 04:30:53.250139+00,2026-05-24 04:30:53.243466+00
6278b59a-dea3-413b-8218-9c75e22bb073,f0359249-9019-4628-a01c-83ed6c628f36,aafdcfca-db9a-42b5-bf84-fcebed1c7216,0,/var/evidence/f0359249-9019-4628-a01c-83ed6c628f36/aafdcfca-db9a-42b5-bf84-fcebed1c7216/0.rrweb,f,[],"[{""ms"": 29, ""url"": ""/api/portal/questionnaires/f0359249-9019-4628-a01c-83ed6c628f36/answer"", ""status"": 200}]",2026-05-24 04:30:53.450226+00,2026-05-24 04:30:53.459887+00,2026-05-24 04:30:53.450226+00
db899d77-4b0e-45cc-9bca-be9449378841,f0359249-9019-4628-a01c-83ed6c628f36,6ef1f14e-092c-402f-9600-d56a7e6072e9,0,/var/evidence/f0359249-9019-4628-a01c-83ed6c628f36/6ef1f14e-092c-402f-9600-d56a7e6072e9/0.rrweb,f,[],"[{""ms"": 23, ""url"": ""/api/portal/questionnaires/f0359249-9019-4628-a01c-83ed6c628f36/answer"", ""status"": 200}]",2026-05-24 04:30:53.728374+00,2026-05-24 04:30:53.732714+00,2026-05-24 04:30:53.728374+00
81aeb6b7-822c-4503-9fb0-7495cf19dd05,c7b422f6-5492-4648-9791-d7953474ab55,43cca657-4d27-4d74-bf4d-555abcc92ccd,0,/var/evidence/c7b422f6-5492-4648-9791-d7953474ab55/43cca657-4d27-4d74-bf4d-555abcc92ccd/0.rrweb,f,[],"[{""ms"": 30, ""url"": ""/api/portal/questionnaires/c7b422f6-5492-4648-9791-d7953474ab55/answer"", ""status"": 200}]",2026-05-24 04:31:18.581298+00,2026-05-24 04:31:18.593052+00,2026-05-24 04:31:18.581298+00
cbbeb9c1-8473-46af-9efe-6e96d6b13fda,c7b422f6-5492-4648-9791-d7953474ab55,2f061441-102f-4905-9c75-5bf2df1f767f,0,/var/evidence/c7b422f6-5492-4648-9791-d7953474ab55/2f061441-102f-4905-9c75-5bf2df1f767f/0.rrweb,f,[],"[{""ms"": 27, ""url"": ""/api/portal/questionnaires/c7b422f6-5492-4648-9791-d7953474ab55/answer"", ""status"": 200}]",2026-05-24 04:31:18.73411+00,2026-05-24 04:31:18.744245+00,2026-05-24 04:31:18.73411+00
8c671f30-76bc-4586-8bf2-0957a0c2195f,c7b422f6-5492-4648-9791-d7953474ab55,436e881b-8bf2-42c2-9ec4-14282f7743b7,0,/var/evidence/c7b422f6-5492-4648-9791-d7953474ab55/436e881b-8bf2-42c2-9ec4-14282f7743b7/0.rrweb,f,[],"[{""ms"": 27, ""url"": ""/api/portal/questionnaires/c7b422f6-5492-4648-9791-d7953474ab55/answer"", ""status"": 200}]",2026-05-24 04:31:19.003891+00,2026-05-24 04:31:19.014881+00,2026-05-24 04:31:19.003891+00
89acffe4-d075-40eb-81b5-b76206e47b89,c7b422f6-5492-4648-9791-d7953474ab55,8ef08182-539e-4e66-8943-5680efb25b27,0,/var/evidence/c7b422f6-5492-4648-9791-d7953474ab55/8ef08182-539e-4e66-8943-5680efb25b27/0.rrweb,f,[],"[{""ms"": 27, ""url"": ""/api/portal/questionnaires/c7b422f6-5492-4648-9791-d7953474ab55/answer"", ""status"": 200}]",2026-05-24 04:31:19.223832+00,2026-05-24 04:31:19.233837+00,2026-05-24 04:31:19.223832+00
d85d7517-d2a8-4548-bd20-2bcab94d66d0,c7b422f6-5492-4648-9791-d7953474ab55,150981ed-1456-48ff-b9b5-5d645d601440,0,/var/evidence/c7b422f6-5492-4648-9791-d7953474ab55/150981ed-1456-48ff-b9b5-5d645d601440/0.rrweb,f,[],"[{""ms"": 25, ""url"": ""/api/portal/questionnaires/c7b422f6-5492-4648-9791-d7953474ab55/answer"", ""status"": 200}]",2026-05-24 04:31:19.537556+00,2026-05-24 04:31:19.548535+00,2026-05-24 04:31:19.537556+00
23b96d23-bb3c-4798-b359-3abbf93073cc,a08652b6-257c-4baf-ad7d-3e460e2aa69d,3163a16d-3ae9-441f-b816-46dc7af9486f,0,/var/evidence/a08652b6-257c-4baf-ad7d-3e460e2aa69d/3163a16d-3ae9-441f-b816-46dc7af9486f/0.rrweb,f,[],"[{""ms"": 28, ""url"": ""/api/portal/questionnaires/a08652b6-257c-4baf-ad7d-3e460e2aa69d/answer"", ""status"": 200}]",2026-05-24 04:31:28.654434+00,2026-05-24 04:31:28.664748+00,2026-05-24 04:31:28.654434+00
62845f93-b924-4a7c-905f-c97913027feb,a08652b6-257c-4baf-ad7d-3e460e2aa69d,02df3db1-3dda-40cd-9100-367230899dc8,0,/var/evidence/a08652b6-257c-4baf-ad7d-3e460e2aa69d/02df3db1-3dda-40cd-9100-367230899dc8/0.rrweb,f,[],"[{""ms"": 25, ""url"": ""/api/portal/questionnaires/a08652b6-257c-4baf-ad7d-3e460e2aa69d/answer"", ""status"": 200}]",2026-05-24 04:31:28.808327+00,2026-05-24 04:31:28.818903+00,2026-05-24 04:31:28.808327+00
ef4e8052-e24e-4e6e-af91-5f03af4ddd8d,a08652b6-257c-4baf-ad7d-3e460e2aa69d,17bfe2bf-ca16-454e-9452-7a5a2daa3314,0,/var/evidence/a08652b6-257c-4baf-ad7d-3e460e2aa69d/17bfe2bf-ca16-454e-9452-7a5a2daa3314/0.rrweb,f,[],"[{""ms"": 28, ""url"": ""/api/portal/questionnaires/a08652b6-257c-4baf-ad7d-3e460e2aa69d/answer"", ""status"": 200}]",2026-05-24 04:31:29.054865+00,2026-05-24 04:31:29.065611+00,2026-05-24 04:31:29.054865+00
5b422b5d-f58c-41bb-8be3-e181dba2d701,a08652b6-257c-4baf-ad7d-3e460e2aa69d,fca77bc6-d5e6-48e1-b3d3-1b55ecf4a883,0,/var/evidence/a08652b6-257c-4baf-ad7d-3e460e2aa69d/fca77bc6-d5e6-48e1-b3d3-1b55ecf4a883/0.rrweb,f,[],"[{""ms"": 27, ""url"": ""/api/portal/questionnaires/a08652b6-257c-4baf-ad7d-3e460e2aa69d/answer"", ""status"": 200}]",2026-05-24 04:31:29.272424+00,2026-05-24 04:31:29.28022+00,2026-05-24 04:31:29.272424+00
add9d50a-03a6-49fd-9515-f1c459c254a9,a08652b6-257c-4baf-ad7d-3e460e2aa69d,dca44e96-62cc-48f0-a4a2-32e5a4a28632,0,/var/evidence/a08652b6-257c-4baf-ad7d-3e460e2aa69d/dca44e96-62cc-48f0-a4a2-32e5a4a28632/0.rrweb,f,[],"[{""ms"": 25, ""url"": ""/api/portal/questionnaires/a08652b6-257c-4baf-ad7d-3e460e2aa69d/answer"", ""status"": 200}]",2026-05-24 04:31:29.525816+00,2026-05-24 04:31:29.533472+00,2026-05-24 04:31:29.525816+00
4fe9fea9-794c-4b48-a29e-81c39d1c85cd,e0d0094d-2783-4451-9ba8-b54a87976a8b,dadb07a4-215d-452e-bc56-c25848b3e8f7,0,/var/evidence/e0d0094d-2783-4451-9ba8-b54a87976a8b/dadb07a4-215d-452e-bc56-c25848b3e8f7/0.rrweb,f,[],"[{""ms"": 30, ""url"": ""/api/portal/questionnaires/e0d0094d-2783-4451-9ba8-b54a87976a8b/answer"", ""status"": 200}]",2026-05-24 04:31:55.709677+00,2026-05-24 04:31:55.715771+00,2026-05-24 04:31:55.709677+00
37d8a211-fab7-45f0-b67f-e4f21d425e14,e0d0094d-2783-4451-9ba8-b54a87976a8b,a2d1af57-53f8-42f6-966e-83e3b268da1b,0,/var/evidence/e0d0094d-2783-4451-9ba8-b54a87976a8b/a2d1af57-53f8-42f6-966e-83e3b268da1b/0.rrweb,f,[],"[{""ms"": 27, ""url"": ""/api/portal/questionnaires/e0d0094d-2783-4451-9ba8-b54a87976a8b/answer"", ""status"": 200}]",2026-05-24 04:31:55.884559+00,2026-05-24 04:31:55.892235+00,2026-05-24 04:31:55.884559+00
5ed0aa36-c4b0-41b3-979f-633bf6b892de,e0d0094d-2783-4451-9ba8-b54a87976a8b,371514fb-531f-4fb9-95ff-9439e1ed8b3b,0,/var/evidence/e0d0094d-2783-4451-9ba8-b54a87976a8b/371514fb-531f-4fb9-95ff-9439e1ed8b3b/0.rrweb,f,[],"[{""ms"": 28, ""url"": ""/api/portal/questionnaires/e0d0094d-2783-4451-9ba8-b54a87976a8b/answer"", ""status"": 200}]",2026-05-24 04:31:56.124304+00,2026-05-24 04:31:56.132301+00,2026-05-24 04:31:56.124304+00
8792aee7-68dd-4b5f-a789-8202d3daf608,e0d0094d-2783-4451-9ba8-b54a87976a8b,e06bff81-aeae-4283-b950-91faffb3a83c,0,/var/evidence/e0d0094d-2783-4451-9ba8-b54a87976a8b/e06bff81-aeae-4283-b950-91faffb3a83c/0.rrweb,f,[],"[{""ms"": 25, ""url"": ""/api/portal/questionnaires/e0d0094d-2783-4451-9ba8-b54a87976a8b/answer"", ""status"": 200}]",2026-05-24 04:31:56.359111+00,2026-05-24 04:31:56.367384+00,2026-05-24 04:31:56.359111+00
7d63c618-228d-4d5f-8d3f-ae90df8e568e,e0d0094d-2783-4451-9ba8-b54a87976a8b,868cd2ba-7b32-43c8-b3da-3dec01eeaa46,0,/var/evidence/e0d0094d-2783-4451-9ba8-b54a87976a8b/868cd2ba-7b32-43c8-b3da-3dec01eeaa46/0.rrweb,f,[],"[{""ms"": 25, ""url"": ""/api/portal/questionnaires/e0d0094d-2783-4451-9ba8-b54a87976a8b/answer"", ""status"": 200}]",2026-05-24 04:31:56.643897+00,2026-05-24 04:31:56.652315+00,2026-05-24 04:31:56.643897+00
db7a96c7-2866-48f7-8b2f-17d4a4d198e9,c94de44c-9150-4c09-a6ab-8ac19e91ad4d,16eac892-ece7-4344-8552-ed1ee0eb2b08,0,/var/evidence/c94de44c-9150-4c09-a6ab-8ac19e91ad4d/16eac892-ece7-4344-8552-ed1ee0eb2b08/0.rrweb,f,[],"[{""ms"": 31, ""url"": ""/api/portal/questionnaires/c94de44c-9150-4c09-a6ab-8ac19e91ad4d/answer"", ""status"": 200}]",2026-05-24 04:32:23.53399+00,2026-05-24 04:32:23.54369+00,2026-05-24 04:32:23.53399+00
bcd8844f-c0ad-4575-85cc-3ab864e10708,c94de44c-9150-4c09-a6ab-8ac19e91ad4d,76de8939-2972-41d5-a409-57cf7f09084e,0,/var/evidence/c94de44c-9150-4c09-a6ab-8ac19e91ad4d/76de8939-2972-41d5-a409-57cf7f09084e/0.rrweb,f,[],"[{""ms"": 26, ""url"": ""/api/portal/questionnaires/c94de44c-9150-4c09-a6ab-8ac19e91ad4d/answer"", ""status"": 200}]",2026-05-24 04:32:23.688676+00,2026-05-24 04:32:23.699783+00,2026-05-24 04:32:23.688676+00
b1a012ea-f459-4126-82b9-4326f5f9abae,c94de44c-9150-4c09-a6ab-8ac19e91ad4d,81ed0478-6f67-4d77-adc7-97853abd9199,0,/var/evidence/c94de44c-9150-4c09-a6ab-8ac19e91ad4d/81ed0478-6f67-4d77-adc7-97853abd9199/0.rrweb,f,[],"[{""ms"": 28, ""url"": ""/api/portal/questionnaires/c94de44c-9150-4c09-a6ab-8ac19e91ad4d/answer"", ""status"": 200}]",2026-05-24 04:32:23.910199+00,2026-05-24 04:32:23.91877+00,2026-05-24 04:32:23.910199+00
38b9d84a-1a54-4397-a403-4becf99230f9,c94de44c-9150-4c09-a6ab-8ac19e91ad4d,2f66fadd-a59b-432f-be95-af60248aa17e,0,/var/evidence/c94de44c-9150-4c09-a6ab-8ac19e91ad4d/2f66fadd-a59b-432f-be95-af60248aa17e/0.rrweb,f,[],"[{""ms"": 28, ""url"": ""/api/portal/questionnaires/c94de44c-9150-4c09-a6ab-8ac19e91ad4d/answer"", ""status"": 200}]",2026-05-24 04:32:24.145682+00,2026-05-24 04:32:24.154311+00,2026-05-24 04:32:24.145682+00
96994455-5ffd-46f2-8424-36a2723c959e,c94de44c-9150-4c09-a6ab-8ac19e91ad4d,cff662a8-5a19-4ba6-a28e-534b2c2af060,0,/var/evidence/c94de44c-9150-4c09-a6ab-8ac19e91ad4d/cff662a8-5a19-4ba6-a28e-534b2c2af060/0.rrweb,f,[],"[{""ms"": 27, ""url"": ""/api/portal/questionnaires/c94de44c-9150-4c09-a6ab-8ac19e91ad4d/answer"", ""status"": 200}]",2026-05-24 04:32:24.37067+00,2026-05-24 04:32:24.377934+00,2026-05-24 04:32:24.37067+00
5eaa514b-1804-45b0-9996-1baed5485d27,c94de44c-9150-4c09-a6ab-8ac19e91ad4d,2cb593da-c1a1-4024-b224-fee6a924f059,0,/var/evidence/c94de44c-9150-4c09-a6ab-8ac19e91ad4d/2cb593da-c1a1-4024-b224-fee6a924f059/0.rrweb,f,[],"[{""ms"": 28, ""url"": ""/api/portal/questionnaires/c94de44c-9150-4c09-a6ab-8ac19e91ad4d/answer"", ""status"": 200}]",2026-05-24 04:32:24.602457+00,2026-05-24 04:32:24.607789+00,2026-05-24 04:32:24.602457+00
0a9b1639-269d-4ecd-9222-082153b67293,c94de44c-9150-4c09-a6ab-8ac19e91ad4d,6a308cb6-7142-4426-acc8-4e2975cbf0d9,0,/var/evidence/c94de44c-9150-4c09-a6ab-8ac19e91ad4d/6a308cb6-7142-4426-acc8-4e2975cbf0d9/0.rrweb,f,[],"[{""ms"": 24, ""url"": ""/api/portal/questionnaires/c94de44c-9150-4c09-a6ab-8ac19e91ad4d/answer"", ""status"": 200}]",2026-05-24 04:32:24.805843+00,2026-05-24 04:32:24.815937+00,2026-05-24 04:32:24.805843+00
35eb5192-1d74-4b0f-944a-bc9119aedf17,c94de44c-9150-4c09-a6ab-8ac19e91ad4d,0639c3f1-13ff-4e01-bb0a-d690561fe562,0,/var/evidence/c94de44c-9150-4c09-a6ab-8ac19e91ad4d/0639c3f1-13ff-4e01-bb0a-d690561fe562/0.rrweb,f,[],"[{""ms"": 27, ""url"": ""/api/portal/questionnaires/c94de44c-9150-4c09-a6ab-8ac19e91ad4d/answer"", ""status"": 200}]",2026-05-24 04:32:25.035754+00,2026-05-24 04:32:25.043667+00,2026-05-24 04:32:25.035754+00
e293b868-07ff-4327-9c61-0c36c2d639bd,c94de44c-9150-4c09-a6ab-8ac19e91ad4d,7ea78aa5-6fb1-43a1-ae45-4d3058bee779,0,/var/evidence/c94de44c-9150-4c09-a6ab-8ac19e91ad4d/7ea78aa5-6fb1-43a1-ae45-4d3058bee779/0.rrweb,f,[],"[{""ms"": 26, ""url"": ""/api/portal/questionnaires/c94de44c-9150-4c09-a6ab-8ac19e91ad4d/answer"", ""status"": 200}]",2026-05-24 04:32:25.236453+00,2026-05-24 04:32:25.24527+00,2026-05-24 04:32:25.236453+00
4ae1b184-5f13-438b-a6c5-4b80da0544c1,c94de44c-9150-4c09-a6ab-8ac19e91ad4d,2bdc9cee-932f-4a02-b9a4-d245678ff80e,0,/var/evidence/c94de44c-9150-4c09-a6ab-8ac19e91ad4d/2bdc9cee-932f-4a02-b9a4-d245678ff80e/0.rrweb,f,[],"[{""ms"": 22, ""url"": ""/api/portal/questionnaires/c94de44c-9150-4c09-a6ab-8ac19e91ad4d/answer"", ""status"": 200}]",2026-05-24 04:32:25.445968+00,2026-05-24 04:32:25.450432+00,2026-05-24 04:32:25.445968+00
24655720-f592-498a-b45b-f9bf7d9ad1eb,c94de44c-9150-4c09-a6ab-8ac19e91ad4d,be22d49e-5f31-42a8-b97b-d0734f1347e2,0,/var/evidence/c94de44c-9150-4c09-a6ab-8ac19e91ad4d/be22d49e-5f31-42a8-b97b-d0734f1347e2/0.rrweb,f,[],"[{""ms"": 29, ""url"": ""/api/portal/questionnaires/c94de44c-9150-4c09-a6ab-8ac19e91ad4d/answer"", ""status"": 200}]",2026-05-24 04:32:25.68125+00,2026-05-24 04:32:25.688786+00,2026-05-24 04:32:25.68125+00
83527cc5-e80b-4cd3-a44e-d6af9a1df33b,c94de44c-9150-4c09-a6ab-8ac19e91ad4d,643c89c2-1b81-4fb2-bcfd-a915502916da,0,/var/evidence/c94de44c-9150-4c09-a6ab-8ac19e91ad4d/643c89c2-1b81-4fb2-bcfd-a915502916da/0.rrweb,f,[],"[{""ms"": 28, ""url"": ""/api/portal/questionnaires/c94de44c-9150-4c09-a6ab-8ac19e91ad4d/answer"", ""status"": 200}]",2026-05-24 04:32:25.964639+00,2026-05-24 04:32:25.971793+00,2026-05-24 04:32:25.964639+00
7f0fab9c-8a7a-4f9e-99a8-daacbd6978de,c4ab44ef-90b9-4561-8047-6d832f82c657,3e9086d0-47ce-4196-a0d0-9bc14e4fced6,0,/var/evidence/c4ab44ef-90b9-4561-8047-6d832f82c657/3e9086d0-47ce-4196-a0d0-9bc14e4fced6/0.rrweb,f,[],"[{""ms"": 31, ""url"": ""/api/portal/questionnaires/c4ab44ef-90b9-4561-8047-6d832f82c657/answer"", ""status"": 200}]",2026-05-24 04:32:38.585997+00,2026-05-24 04:32:38.595722+00,2026-05-24 04:32:38.585997+00
140b2ca9-f125-418e-aa4c-c2cc77ae15a5,c4ab44ef-90b9-4561-8047-6d832f82c657,eb1f4f0f-d028-4f3e-a2eb-219669376b6d,0,/var/evidence/c4ab44ef-90b9-4561-8047-6d832f82c657/eb1f4f0f-d028-4f3e-a2eb-219669376b6d/0.rrweb,f,[],"[{""ms"": 25, ""url"": ""/api/portal/questionnaires/c4ab44ef-90b9-4561-8047-6d832f82c657/answer"", ""status"": 200}]",2026-05-24 04:32:38.75694+00,2026-05-24 04:32:38.7643+00,2026-05-24 04:32:38.75694+00
3d3350f3-d8c4-4b07-aca5-c4819e1c7910,c4ab44ef-90b9-4561-8047-6d832f82c657,e9684ef5-9544-4bd8-b62f-677257d35b0a,0,/var/evidence/c4ab44ef-90b9-4561-8047-6d832f82c657/e9684ef5-9544-4bd8-b62f-677257d35b0a/0.rrweb,f,[],"[{""ms"": 26, ""url"": ""/api/portal/questionnaires/c4ab44ef-90b9-4561-8047-6d832f82c657/answer"", ""status"": 200}]",2026-05-24 04:32:39.002611+00,2026-05-24 04:32:39.009667+00,2026-05-24 04:32:39.002611+00
f6dbf924-af03-4744-b529-5a4f6110711b,c4ab44ef-90b9-4561-8047-6d832f82c657,a4ffa899-68c1-424b-bf6c-805e1902a6b3,0,/var/evidence/c4ab44ef-90b9-4561-8047-6d832f82c657/a4ffa899-68c1-424b-bf6c-805e1902a6b3/0.rrweb,f,[],"[{""ms"": 24, ""url"": ""/api/portal/questionnaires/c4ab44ef-90b9-4561-8047-6d832f82c657/answer"", ""status"": 200}]",2026-05-24 04:32:39.217946+00,2026-05-24 04:32:39.224789+00,2026-05-24 04:32:39.217946+00
d66fbb38-ece5-4279-aff8-81d016789e85,c4ab44ef-90b9-4561-8047-6d832f82c657,6839c1b7-b9e0-4d32-9de0-bd483876c71c,0,/var/evidence/c4ab44ef-90b9-4561-8047-6d832f82c657/6839c1b7-b9e0-4d32-9de0-bd483876c71c/0.rrweb,f,[],"[{""ms"": 27, ""url"": ""/api/portal/questionnaires/c4ab44ef-90b9-4561-8047-6d832f82c657/answer"", ""status"": 200}]",2026-05-24 04:32:39.448897+00,2026-05-24 04:32:39.45529+00,2026-05-24 04:32:39.448897+00
0420eee3-a2fc-498e-a544-ce04baa8fba3,c4ab44ef-90b9-4561-8047-6d832f82c657,82dc6e5d-1f8f-4119-8b02-f928f91219d2,0,/var/evidence/c4ab44ef-90b9-4561-8047-6d832f82c657/82dc6e5d-1f8f-4119-8b02-f928f91219d2/0.rrweb,f,[],"[{""ms"": 26, ""url"": ""/api/portal/questionnaires/c4ab44ef-90b9-4561-8047-6d832f82c657/answer"", ""status"": 200}]",2026-05-24 04:32:39.690704+00,2026-05-24 04:32:39.700993+00,2026-05-24 04:32:39.690704+00
