id,assignment_id,question_id,attempt,replay_path,partial,console_log,network_log,recorded_from,recorded_to,created_at
829324c2-2a9e-4c87-a93c-29e49ce13090,d3949252-5e73-436e-b0ae-c45f94c6cbb3,c6615e40-fdc3-41d5-b5c7-db45d097e5e2,0,/var/evidence/d3949252-5e73-436e-b0ae-c45f94c6cbb3/c6615e40-fdc3-41d5-b5c7-db45d097e5e2/0.rrweb,f,[],"[{""ms"": 186, ""url"": ""/api/portal/questionnaires/d3949252-5e73-436e-b0ae-c45f94c6cbb3/answer"", ""status"": 200}]",2026-06-13 05:15:58.964524+00,2026-06-13 05:15:58.976577+00,2026-06-13 05:15:58.964524+00
61938622-b571-41e1-8b79-8bca48b8e227,d3949252-5e73-436e-b0ae-c45f94c6cbb3,9cc7cb46-e6b7-46d1-aa63-1050cc2ba2ad,0,/var/evidence/d3949252-5e73-436e-b0ae-c45f94c6cbb3/9cc7cb46-e6b7-46d1-aa63-1050cc2ba2ad/0.rrweb,f,[],"[{""ms"": 183, ""url"": ""/api/portal/questionnaires/d3949252-5e73-436e-b0ae-c45f94c6cbb3/answer"", ""status"": 200}]",2026-06-13 05:15:59.423779+00,2026-06-13 05:15:59.440775+00,2026-06-13 05:15:59.423779+00
6c3f307d-0120-47cd-8752-33a549061f07,d3949252-5e73-436e-b0ae-c45f94c6cbb3,657a9385-78de-41f2-a42e-ff912f449c15,0,/var/evidence/d3949252-5e73-436e-b0ae-c45f94c6cbb3/657a9385-78de-41f2-a42e-ff912f449c15/0.rrweb,f,[],"[{""ms"": 184, ""url"": ""/api/portal/questionnaires/d3949252-5e73-436e-b0ae-c45f94c6cbb3/answer"", ""status"": 200}]",2026-06-13 05:15:59.932534+00,2026-06-13 05:15:59.948955+00,2026-06-13 05:15:59.932534+00
0946a3fa-f301-45a7-81a2-9277109e987b,d3949252-5e73-436e-b0ae-c45f94c6cbb3,0958ac43-8365-4dee-9116-444c79726bd9,0,/var/evidence/d3949252-5e73-436e-b0ae-c45f94c6cbb3/0958ac43-8365-4dee-9116-444c79726bd9/0.rrweb,f,[],"[{""ms"": 190, ""url"": ""/api/portal/questionnaires/d3949252-5e73-436e-b0ae-c45f94c6cbb3/answer"", ""status"": 200}]",2026-06-13 05:16:00.398176+00,2026-06-13 05:16:00.420925+00,2026-06-13 05:16:00.398176+00
f2b5d8b0-c5d8-4612-99fa-8a82463abaab,d3949252-5e73-436e-b0ae-c45f94c6cbb3,8f1e1527-01b0-4905-8633-d33626d61cab,0,/var/evidence/d3949252-5e73-436e-b0ae-c45f94c6cbb3/8f1e1527-01b0-4905-8633-d33626d61cab/0.rrweb,f,[],"[{""ms"": 186, ""url"": ""/api/portal/questionnaires/d3949252-5e73-436e-b0ae-c45f94c6cbb3/answer"", ""status"": 200}]",2026-06-13 05:16:00.899334+00,2026-06-13 05:16:00.909982+00,2026-06-13 05:16:00.899334+00
918dd174-5738-42b8-9bf9-ac12f2ed45b6,d3949252-5e73-436e-b0ae-c45f94c6cbb3,e9854d22-58e2-47ee-93a3-a013d42fc7bf,0,/var/evidence/d3949252-5e73-436e-b0ae-c45f94c6cbb3/e9854d22-58e2-47ee-93a3-a013d42fc7bf/0.rrweb,f,[],"[{""ms"": 186, ""url"": ""/api/portal/questionnaires/d3949252-5e73-436e-b0ae-c45f94c6cbb3/answer"", ""status"": 200}]",2026-06-13 05:16:01.401882+00,2026-06-13 05:16:01.414451+00,2026-06-13 05:16:01.401882+00
f2f2ac88-b7ee-4802-9642-9e88761650ad,d3949252-5e73-436e-b0ae-c45f94c6cbb3,7142f5dc-4f1a-4f37-9e07-b833f8f09c0d,0,/var/evidence/d3949252-5e73-436e-b0ae-c45f94c6cbb3/7142f5dc-4f1a-4f37-9e07-b833f8f09c0d/0.rrweb,f,[],"[{""ms"": 194, ""url"": ""/api/portal/questionnaires/d3949252-5e73-436e-b0ae-c45f94c6cbb3/answer"", ""status"": 200}]",2026-06-13 05:16:01.924476+00,2026-06-13 05:16:01.937938+00,2026-06-13 05:16:01.924476+00
a2e78a0b-52e5-43fd-8e4d-6d769e0fb773,d3949252-5e73-436e-b0ae-c45f94c6cbb3,02fb9999-401a-4b93-b412-357ec0114a1c,0,/var/evidence/d3949252-5e73-436e-b0ae-c45f94c6cbb3/02fb9999-401a-4b93-b412-357ec0114a1c/0.rrweb,f,[],"[{""ms"": 188, ""url"": ""/api/portal/questionnaires/d3949252-5e73-436e-b0ae-c45f94c6cbb3/answer"", ""status"": 200}]",2026-06-13 05:16:02.383446+00,2026-06-13 05:16:02.401397+00,2026-06-13 05:16:02.383446+00
0886b9d1-d21d-43d7-a2b4-61d288d1c1c9,d3949252-5e73-436e-b0ae-c45f94c6cbb3,73834386-f2a5-487e-bd1d-1890bf649c63,0,/var/evidence/d3949252-5e73-436e-b0ae-c45f94c6cbb3/73834386-f2a5-487e-bd1d-1890bf649c63/0.rrweb,f,[],"[{""ms"": 189, ""url"": ""/api/portal/questionnaires/d3949252-5e73-436e-b0ae-c45f94c6cbb3/answer"", ""status"": 200}]",2026-06-13 05:16:02.914249+00,2026-06-13 05:16:02.931366+00,2026-06-13 05:16:02.914249+00
4cbb5484-5850-41d3-9b8d-ae583b5d5389,d3949252-5e73-436e-b0ae-c45f94c6cbb3,b6aa283e-3440-4289-8c51-ef199b3948b5,0,/var/evidence/d3949252-5e73-436e-b0ae-c45f94c6cbb3/b6aa283e-3440-4289-8c51-ef199b3948b5/0.rrweb,f,[],[],2026-06-13 05:16:03.344193+00,2026-06-13 05:16:03.357337+00,2026-06-13 05:16:03.344193+00
108a035c-45fe-4dff-9a61-b5749c36d6f0,d3949252-5e73-436e-b0ae-c45f94c6cbb3,6aa6c480-3e07-46ed-b49e-5d9f05120335,0,/var/evidence/d3949252-5e73-436e-b0ae-c45f94c6cbb3/6aa6c480-3e07-46ed-b49e-5d9f05120335/0.rrweb,f,[],"[{""ms"": 185, ""url"": ""/api/portal/questionnaires/d3949252-5e73-436e-b0ae-c45f94c6cbb3/answer"", ""status"": 200}]",2026-06-13 05:16:03.884406+00,2026-06-13 05:16:03.963147+00,2026-06-13 05:16:03.884406+00
eda8ec5a-5145-4303-90f6-c8371126b3d0,d3949252-5e73-436e-b0ae-c45f94c6cbb3,56f5f7f3-2e85-41eb-a4cc-9320624b8018,0,/var/evidence/d3949252-5e73-436e-b0ae-c45f94c6cbb3/56f5f7f3-2e85-41eb-a4cc-9320624b8018/0.rrweb,f,[],[],2026-06-13 05:16:04.340855+00,2026-06-13 05:16:04.353658+00,2026-06-13 05:16:04.340855+00
7c435401-829c-40f2-a3e4-b0d341f72b82,d3949252-5e73-436e-b0ae-c45f94c6cbb3,bb95b073-1ead-45e1-8c73-fe454d034bd8,0,/var/evidence/d3949252-5e73-436e-b0ae-c45f94c6cbb3/bb95b073-1ead-45e1-8c73-fe454d034bd8/0.rrweb,f,[],"[{""ms"": 185, ""url"": ""/api/portal/questionnaires/d3949252-5e73-436e-b0ae-c45f94c6cbb3/answer"", ""status"": 200}]",2026-06-13 05:16:04.855129+00,2026-06-13 05:16:04.866143+00,2026-06-13 05:16:04.855129+00
47df0d08-1f37-48ac-b254-9066627d270a,d3949252-5e73-436e-b0ae-c45f94c6cbb3,f92cf237-c736-42b7-98a8-87a6995c8fb3,0,/var/evidence/d3949252-5e73-436e-b0ae-c45f94c6cbb3/f92cf237-c736-42b7-98a8-87a6995c8fb3/0.rrweb,f,[],[],2026-06-13 05:16:05.284153+00,2026-06-13 05:16:05.300266+00,2026-06-13 05:16:05.284153+00
a907c8cd-dac0-4470-a2de-07dc9c6f1a75,d3949252-5e73-436e-b0ae-c45f94c6cbb3,a2e6cb09-f6bf-44ff-96d2-25472f23168a,0,/var/evidence/d3949252-5e73-436e-b0ae-c45f94c6cbb3/a2e6cb09-f6bf-44ff-96d2-25472f23168a/0.rrweb,f,[],"[{""ms"": 188, ""url"": ""/api/portal/questionnaires/d3949252-5e73-436e-b0ae-c45f94c6cbb3/answer"", ""status"": 200}]",2026-06-13 05:16:05.808015+00,2026-06-13 05:16:05.820469+00,2026-06-13 05:16:05.808015+00
f5c05795-7c58-4e7f-88d4-7589be49e6e1,d3949252-5e73-436e-b0ae-c45f94c6cbb3,c4a8a5ba-2136-432e-9727-5e942fc2c531,0,/var/evidence/d3949252-5e73-436e-b0ae-c45f94c6cbb3/c4a8a5ba-2136-432e-9727-5e942fc2c531/0.rrweb,f,[],[],2026-06-13 05:16:06.242007+00,2026-06-13 05:16:06.255893+00,2026-06-13 05:16:06.242007+00
a5de0918-d5b8-4984-b122-046bf93c0d38,d3949252-5e73-436e-b0ae-c45f94c6cbb3,f56ece22-0043-49ac-a6f8-461ff5a975be,0,/var/evidence/d3949252-5e73-436e-b0ae-c45f94c6cbb3/f56ece22-0043-49ac-a6f8-461ff5a975be/0.rrweb,f,[],"[{""ms"": 188, ""url"": ""/api/portal/questionnaires/d3949252-5e73-436e-b0ae-c45f94c6cbb3/answer"", ""status"": 200}]",2026-06-13 05:16:06.728194+00,2026-06-13 05:16:06.740776+00,2026-06-13 05:16:06.728194+00
6c383eee-8783-4c23-894e-48dfd51322f2,d3949252-5e73-436e-b0ae-c45f94c6cbb3,509a11f1-b555-4c4b-959e-9b3d90be53cc,0,/var/evidence/d3949252-5e73-436e-b0ae-c45f94c6cbb3/509a11f1-b555-4c4b-959e-9b3d90be53cc/0.rrweb,f,[],"[{""ms"": 190, ""url"": ""/api/portal/questionnaires/d3949252-5e73-436e-b0ae-c45f94c6cbb3/answer"", ""status"": 200}]",2026-06-13 05:16:07.220908+00,2026-06-13 05:16:07.237851+00,2026-06-13 05:16:07.220908+00
2b2fc279-a0e6-42d9-88c4-851bfa9a41a8,d3949252-5e73-436e-b0ae-c45f94c6cbb3,799a7ee7-ac18-45f8-abe7-c3628dd3bba1,0,/var/evidence/d3949252-5e73-436e-b0ae-c45f94c6cbb3/799a7ee7-ac18-45f8-abe7-c3628dd3bba1/0.rrweb,f,[],[],2026-06-13 05:16:07.663677+00,2026-06-13 05:16:07.674718+00,2026-06-13 05:16:07.663677+00
6018446e-c89f-4b46-818e-b708d9bf2a50,d3949252-5e73-436e-b0ae-c45f94c6cbb3,23fd8144-e158-4800-8313-ede92fc32c8b,0,/var/evidence/d3949252-5e73-436e-b0ae-c45f94c6cbb3/23fd8144-e158-4800-8313-ede92fc32c8b/0.rrweb,f,[],"[{""ms"": 186, ""url"": ""/api/portal/questionnaires/d3949252-5e73-436e-b0ae-c45f94c6cbb3/answer"", ""status"": 200}]",2026-06-13 05:16:08.172889+00,2026-06-13 05:16:08.188469+00,2026-06-13 05:16:08.172889+00
2e0b44e9-30ed-422c-b188-f31e2d4d40b1,d3949252-5e73-436e-b0ae-c45f94c6cbb3,e50088af-253f-40ef-8ef6-a6a4d55ed090,0,/var/evidence/d3949252-5e73-436e-b0ae-c45f94c6cbb3/e50088af-253f-40ef-8ef6-a6a4d55ed090/0.rrweb,f,[],[],2026-06-13 05:16:08.617443+00,2026-06-13 05:16:08.634441+00,2026-06-13 05:16:08.617443+00
871997b4-da0d-473f-822c-9ebef11a8a10,d3949252-5e73-436e-b0ae-c45f94c6cbb3,2ae2de47-d163-4ba5-a86e-55659168d5a9,0,/var/evidence/d3949252-5e73-436e-b0ae-c45f94c6cbb3/2ae2de47-d163-4ba5-a86e-55659168d5a9/0.rrweb,f,[],"[{""ms"": 187, ""url"": ""/api/portal/questionnaires/d3949252-5e73-436e-b0ae-c45f94c6cbb3/answer"", ""status"": 200}]",2026-06-13 05:16:09.092013+00,2026-06-13 05:16:09.106504+00,2026-06-13 05:16:09.092013+00
a8cdf21a-8cae-4216-8f8f-744719dd6c88,d3949252-5e73-436e-b0ae-c45f94c6cbb3,d19f06ab-a71f-4c05-9ae4-cdde79f26d6e,0,/var/evidence/d3949252-5e73-436e-b0ae-c45f94c6cbb3/d19f06ab-a71f-4c05-9ae4-cdde79f26d6e/0.rrweb,f,[],[],2026-06-13 05:16:09.530729+00,2026-06-13 05:16:09.546046+00,2026-06-13 05:16:09.530729+00
ada46dae-83bd-46fc-8658-253de48f743d,d3949252-5e73-436e-b0ae-c45f94c6cbb3,70468906-fb3a-4ee7-8ba4-a251dfdd6a53,0,/var/evidence/d3949252-5e73-436e-b0ae-c45f94c6cbb3/70468906-fb3a-4ee7-8ba4-a251dfdd6a53/0.rrweb,f,[],"[{""ms"": 185, ""url"": ""/api/portal/questionnaires/d3949252-5e73-436e-b0ae-c45f94c6cbb3/answer"", ""status"": 200}]",2026-06-13 05:16:10.026892+00,2026-06-13 05:16:10.039749+00,2026-06-13 05:16:10.026892+00
55d7fd33-d04b-4409-a216-a93183b88b9b,d3949252-5e73-436e-b0ae-c45f94c6cbb3,a93daffd-2877-41cc-b1de-fb1d1a07f463,0,/var/evidence/d3949252-5e73-436e-b0ae-c45f94c6cbb3/a93daffd-2877-41cc-b1de-fb1d1a07f463/0.rrweb,f,[],[],2026-06-13 05:16:10.485271+00,2026-06-13 05:16:10.505524+00,2026-06-13 05:16:10.485271+00
97e5225f-3b2e-4b4a-90b6-547005295d5f,d3949252-5e73-436e-b0ae-c45f94c6cbb3,1085f0e0-295a-46ef-af51-48d25e4917e3,0,/var/evidence/d3949252-5e73-436e-b0ae-c45f94c6cbb3/1085f0e0-295a-46ef-af51-48d25e4917e3/0.rrweb,f,[],[],2026-06-13 05:16:10.937492+00,2026-06-13 05:16:10.953413+00,2026-06-13 05:16:10.937492+00
475ef490-c276-4d3d-b6c8-a813229f4de5,d3949252-5e73-436e-b0ae-c45f94c6cbb3,4b8c8d00-d204-4933-ad3f-b854dca18b4b,0,/var/evidence/d3949252-5e73-436e-b0ae-c45f94c6cbb3/4b8c8d00-d204-4933-ad3f-b854dca18b4b/0.rrweb,f,[],"[{""ms"": 184, ""url"": ""/api/portal/questionnaires/d3949252-5e73-436e-b0ae-c45f94c6cbb3/answer"", ""status"": 200}]",2026-06-13 05:16:11.46721+00,2026-06-13 05:16:11.480715+00,2026-06-13 05:16:11.46721+00
29bdf564-d129-4eb7-855f-c42b3de37846,d3949252-5e73-436e-b0ae-c45f94c6cbb3,9dc615e0-c441-4893-8e6e-e63e4bdd39e4,0,/var/evidence/d3949252-5e73-436e-b0ae-c45f94c6cbb3/9dc615e0-c441-4893-8e6e-e63e4bdd39e4/0.rrweb,f,[],[],2026-06-13 05:16:11.915508+00,2026-06-13 05:16:11.931584+00,2026-06-13 05:16:11.915508+00
